"";"desc";"Estimate";"Std. Error";"z-value";"p-value";"low0.95CI";"high0.95CI"
"GESTATIONAL_AGE_ROLO6";"BIRTH_WEIGHT~LTPA_DUR+GESTATIONAL_AGE";145,031083583244;16,1708626787234;8,96866706895397;3,00124243770476e-19;113,336775134003;176,725392032484
"(Intercept)_ROLO11";"BIRTH_WEIGHT~LTPA_DUR+GESTATIONAL_AGE+SEX";-1668,39622292682;640,449185785046;-2,60504074321173;0,00918633353478384;-2923,65356099352;-413,138884860132
"LTPA_DUR_ROLO2";"BIRTH_WEIGHT~LTPA_DUR+GESTATIONAL_AGE+SEX";5,49608530044944;13,1365510225989;0,418381148217253;0,67566846756785;-20,2510815849172;31,243252185816
"GESTATIONAL_AGE_ROLO7";"BIRTH_WEIGHT~LTPA_DUR+GESTATIONAL_AGE+SEX";143,667187250079;15,8812223464617;9,04635576002042;1,47819275029143e-19;112,540563420541;174,793811079616
"SEX1_ROLO3";"BIRTH_WEIGHT~LTPA_DUR+GESTATIONAL_AGE+SEX";-167,410468400579;34,317425548723;-4,87829333709471;1,07007703020204e-06;-234,671386518211;-100,149550282947
"(Intercept)_ROLO12";"MACROSOMIA~LTPA_DUR+";-0,0136876336406644;0,134439529307162;-0,101812567413796;0,918905450135963;-0,277184269181219;0,249809001899891
"LTPA_DUR_ROLO3";"MACROSOMIA~LTPA_DUR+";0,050746120653296;0,0619446301681673;0,81921742878326;0,412662372796725;-0,0706631235119653;0,172155364818557
"(Intercept)_ROLO13";"MACROSOMIA~LTPA_DUR+GESTATIONAL_AGE";-26,8875927841234;3,47370710627531;-7,74031660169348;9,91695557858206e-15;-33,6959336052639;-20,0792519629829
"LTPA_DUR_ROLO4";"MACROSOMIA~LTPA_DUR+GESTATIONAL_AGE";0,0346596432567365;0,0653001768172309;0,530774110363371;0,595575322778778;-0,0933263514891333;0,162645638002606
"GESTATIONAL_AGE_ROLO8";"MACROSOMIA~LTPA_DUR+GESTATIONAL_AGE";0,667338737919051;0,0861391134041092;7,74722087965229;9,39254956621768e-15;0,498509177986786;0,836168297851316
"(Intercept)_ROLO14";"MACROSOMIA~LTPA_DUR+GESTATIONAL_AGE+SEX";-27,0789034237809;3,5257315808765;-7,68036443008206;1,58636648966369e-14;-33,9892103414543;-20,1685965061074
"LTPA_DUR_ROLO5";"MACROSOMIA~LTPA_DUR+GESTATIONAL_AGE+SEX";0,0411498334977674;0,0671137155207956;0,613135976431179;0,539786433779295;-0,0903906317916588;0,172690298787194
"GESTATIONAL_AGE_ROLO9";"MACROSOMIA~LTPA_DUR+GESTATIONAL_AGE+SEX";0,681622216869906;0,08764625004268;7,7769695399174;7,42824829919678e-15;0,509838723406261;0,853405710333551
"SEX1_ROLO4";"MACROSOMIA~LTPA_DUR+GESTATIONAL_AGE+SEX";-0,779157494032564;0,174523892182023;-4,46447465897637;8,02654473524315e-06;-1,12121803715108;-0,437096950914049
"(Intercept)_ROLO15";"BIRTH_WEIGHT_LGA~LTPA_DUR+";-1,50399715138463;0,0705383358364318;-21,3216988117239;7,14183649839349e-101;-1,64224974915343;-1,36574455361583
"LTPA_DUR_ROLO6";"BIRTH_WEIGHT_LGA~LTPA_DUR+";-0,00468401761384719;0,0323926980666236;-0,144601033362931;0,885025881304634;-0,0681725391865097;0,0588045039588153
"(Intercept)_ROLO16";"BIRTH_WEIGHT_LGA~LTPA_DUR+GESTATIONAL_AGE";-6,22918371537725;1,56911914954905;-3,96986023474857;7,19148037684268e-05;-9,3046007359455;-3,153766694809
"LTPA_DUR_ROLO7";"BIRTH_WEIGHT_LGA~LTPA_DUR+GESTATIONAL_AGE";-0,00845643191167505;0,0322061394078506;-0,262572045801109;0,792880448433347;-0,0715793052321383;0,0546664414087882
"GESTATIONAL_AGE_ROLO10";"BIRTH_WEIGHT_LGA~LTPA_DUR+GESTATIONAL_AGE";0,117380804587094;0,0389404064497019;3,01437029782192;0,00257513291368592;0,0410590104023276;0,193702598771861
"(Intercept)_ROLO17";"BIRTH_WEIGHT_LGA~LTPA_DUR+GESTATIONAL_AGE+SEX";-6,15525952943057;1,57039677025959;-3,91955692090038;8,8711908416884e-05;-9,23318064057739;-3,07733841828376
"LTPA_DUR_ROLO8";"BIRTH_WEIGHT_LGA~LTPA_DUR+GESTATIONAL_AGE+SEX";-0,00761641679299944;0,0322111383012414;-0,236452891598243;0,813081257946991;-0,0707490877644713;0,0555162541784724
"GESTATIONAL_AGE_ROLO11";"BIRTH_WEIGHT_LGA~LTPA_DUR+GESTATIONAL_AGE+SEX";0,116640136113041;0,0389411382420407;2,99529344489261;0,00274180929464322;0,0403169076416464;0,192963364584437
"SEX1_ROLO5";"BIRTH_WEIGHT_LGA~LTPA_DUR+GESTATIONAL_AGE+SEX";-0,0909128158467757;0,0841471508458227;-1,08040278170974;0,279962857674427;-0,255838200906247;0,0740125692126958
"(Intercept)_ROLO18";"BIRTH_WEIGHT~LTPA_EE+";4029,93255337112;28,6021504392287;140,896138628931;0;3973,87336862983;4085,9917381124
"LTPA_EE_ROLO";"BIRTH_WEIGHT~LTPA_EE+";1,16338428671986;1,34732873195351;0,863474710461385;0,387876518116173;-1,47733150324503;3,80410007668475
"(Intercept)_ROLO19";"BIRTH_WEIGHT~LTPA_EE+GESTATIONAL_AGE";-1805,91506776388;651,430245667426;-2,77223091769959;0,00556735269805923;-3082,69488771211;-529,135247815641
"LTPA_EE_ROLO1";"BIRTH_WEIGHT~LTPA_EE+GESTATIONAL_AGE";0,826779252216132;1,26852481575288;0,651764350171923;0,514553202780195;-1,65948370015481;3,31304220458708
"GESTATIONAL_AGE_ROLO12";"BIRTH_WEIGHT~LTPA_EE+GESTATIONAL_AGE";144,904901506644;16,1612883933374;8,96617262064216;3,06996683430512e-19;113,229358311937;176,58044470135
"(Intercept)_ROLO20";"BIRTH_WEIGHT~LTPA_EE+GESTATIONAL_AGE+SEX";-1670,28664261918;640,301241740293;-2,60859503892177;0,00909147618807347;-2925,25401568643;-415,319269551931
"LTPA_EE_ROLO2";"BIRTH_WEIGHT~LTPA_EE+GESTATIONAL_AGE+SEX";0,835381268267886;1,24567549194926;0,670625113576459;0,502459379829557;-1,60609783237688;3,27686036891265
"GESTATIONAL_AGE_ROLO13";"BIRTH_WEIGHT~LTPA_EE+GESTATIONAL_AGE+SEX";143,612859280023;15,8723829280895;9,04797092728088;1,45649539369183e-19;112,50356039214;174,722158167907
"SEX1_ROLO6";"BIRTH_WEIGHT~LTPA_EE+GESTATIONAL_AGE+SEX";-167,096510906806;34,299779337795;-4,8716497345708;1,10670241959908e-06;-234,322843086555;-99,8701787270567
"(Intercept)_ROLO21";"MACROSOMIA~LTPA_EE+";-0,00262902349853492;0,124400382804091;-0,0211335643771706;0,983139110367683;-0,246449293457549;0,241191246460479
"LTPA_EE_ROLO3";"MACROSOMIA~LTPA_EE+";0,00478687662663225;0,00588494612425981;0,81341044175393;0,415982774633877;-0,00674740582787555;0,01632115908114
"(Intercept)_ROLO22";"MACROSOMIA~LTPA_EE+GESTATIONAL_AGE";-26,9112685526127;3,47587298908249;-7,74230492228553;9,7630500518824e-15;-33,7238544260499;-20,0986826791754
"LTPA_EE_ROLO4";"MACROSOMIA~LTPA_EE+GESTATIONAL_AGE";0,00382535238969352;0,00618916750674956;0,618072202040387;0,536527745285387;-0,00830519301782118;0,0159558977972082
"GESTATIONAL_AGE_ROLO14";"MACROSOMIA~LTPA_EE+GESTATIONAL_AGE";0,667889913571034;0,0861575589850242;7,75195956616095;9,04852055996758e-15;0,499024200964502;0,836755626177567
"(Intercept)_ROLO23";"MACROSOMIA~LTPA_EE+GESTATIONAL_AGE+SEX";-27,0998110395985;3,5272227384715;-7,68304500422394;1,55350982389967e-14;-34,0130405724534;-20,1865815067436
"LTPA_EE_ROLO5";"MACROSOMIA~LTPA_EE+GESTATIONAL_AGE+SEX";0,00377694448006123;0,00634908747496176;0,594879893363571;0,551923758317598;-0,00866703830555816;0,0162209272656806
"GESTATIONAL_AGE_ROLO15";"MACROSOMIA~LTPA_EE+GESTATIONAL_AGE+SEX";0,682372099197217;0,0876515034754196;7,78505869427073;6,96808508948799e-15;0,510578309194607;0,854165889199826
"SEX1_ROLO7";"MACROSOMIA~LTPA_EE+GESTATIONAL_AGE+SEX";-0,776617468433421;0,174455921760072;-4,45165438122242;8,52112375843536e-06;-1,1185447919729;-0,434690144893943
"(Intercept)_ROLO24";"BIRTH_WEIGHT_LGA~LTPA_EE+";-1,52191183245407;0,0652605598655701;-23,3205451437905;2,74379443898151e-120;-1,64982017940151;-1,39400348550663
"LTPA_EE_ROLO6";"BIRTH_WEIGHT_LGA~LTPA_EE+";0,00060389251847509;0,0030741544261532;0,19644182912137;0,844264359099099;-0,00542133943969958;0,00662912447664976
"(Intercept)_ROLO25";"BIRTH_WEIGHT_LGA~LTPA_EE+GESTATIONAL_AGE";-6,22821462402055;1,56918718332901;-3,96907054186326;7,21535212321325e-05;-9,30376498834725;-3,15266425969384
"LTPA_EE_ROLO7";"BIRTH_WEIGHT_LGA~LTPA_EE+GESTATIONAL_AGE";0,000332438341398388;0,00305566543133836;0,108794090475011;0,913365811114725;-0,00565655585282884;0,00632143253562562
"GESTATIONAL_AGE_ROLO16";"BIRTH_WEIGHT_LGA~LTPA_EE+GESTATIONAL_AGE";0,116858147564132;0,0389298574660532;3,00176150570373;0,00268422380099522;0,0405570290073895;0,193159266120874
"(Intercept)_ROLO26";"BIRTH_WEIGHT_LGA~LTPA_EE+GESTATIONAL_AGE+SEX";-6,15402226626188;1,57044166231655;-3,91865703383347;8,90437089335984e-05;-9,23203136422353;-3,07601316830022
"LTPA_EE_ROLO8";"BIRTH_WEIGHT_LGA~LTPA_EE+GESTATIONAL_AGE+SEX";0,000337143873086721;0,00305521926674203;0,110350139761405;0,912131694251482;-0,00565097585460053;0,00632526360077397
"GESTATIONAL_AGE_ROLO17";"BIRTH_WEIGHT_LGA~LTPA_EE+GESTATIONAL_AGE+SEX";0,116151366083668;0,0389295690927679;2,98362835218861;0,00284852534227254;0,0398508127281789;0,192451919439156
"SEX1_ROLO8";"BIRTH_WEIGHT_LGA~LTPA_EE+GESTATIONAL_AGE+SEX";-0,0914062380669078;0,0841257192223059;-1,08654331769055;0,277238687039826;-0,256289617916156;0,0734771417823406
"(Intercept)_SWS";"BIRTH_WEIGHT~MOD_VIG+";3526,15333986922;13,580786667479;259,642789935952;0;3499,53548711924;3552,7711926192
"MOD_VIG_SWS";"BIRTH_WEIGHT~MOD_VIG+";-2,93264756833456;3,51270249310483;-0,834869327559372;0,403791286262456;-9,81741794322408;3,95212280655496
"(Intercept)_SWS1";"BIRTH_WEIGHT~MOD_VIG+GESTATIONAL_AGE";-2250,44691708764;334,302629112128;-6,73176553551071;1,67616593496215e-11;-2905,66803008447;-1595,22580409082
"MOD_VIG_SWS1";"BIRTH_WEIGHT~MOD_VIG+GESTATIONAL_AGE";-3,67756704714086;3,26618786932329;-1,12595086206808;0,260186318837904;-10,0791776377561;2,7240435434744
"GESTATIONAL_AGE_SWS";"BIRTH_WEIGHT~MOD_VIG+GESTATIONAL_AGE";144,10280733974;8,3335476060592;17,291892259062;5,41453134362637e-67;127,769354168414;160,436260511066
"(Intercept)_SWS2";"BIRTH_WEIGHT~MOD_VIG+GESTATIONAL_AGE+SEX";-2268,03924101665;329,08013370422;-6,89205761370931;5,49910915168404e-12;-2913,02445110455;-1623,05403092875
"MOD_VIG_SWS2";"BIRTH_WEIGHT~MOD_VIG+GESTATIONAL_AGE+SEX";-3,8376649259317;3,21515345407077;-1,19361796590852;0,232627442963664;-10,13924990068;2,46392004881657
"GESTATIONAL_AGE_SWS1";"BIRTH_WEIGHT~MOD_VIG+GESTATIONAL_AGE+SEX";146,434151624378;8,20852599766692;17,8392748790707;3,50211015842268e-71;130,345736302791;162,522566945966
"SEX1_SWS";"BIRTH_WEIGHT~MOD_VIG+GESTATIONAL_AGE+SEX";-156,813031485951;19,9405333776189;-7,86403395116587;3,71956665557953e-15;-195,895758738603;-117,730304233299
"(Intercept)_SWS3";"MACROSOMIA~MOD_VIG+";-1,85688344211684;0,0826538727699383;-22,4657766162434;8,97295320671882e-112;-2,01888205592867;-1,694884828305
"MOD_VIG_SWS3";"MACROSOMIA~MOD_VIG+";0,0187961537872431;0,0203233496199217;0,924855111916119;0,355041278610683;-0,0210368795130192;0,0586291870875054
"(Intercept)_SWS4";"MACROSOMIA~MOD_VIG+GESTATIONAL_AGE";-24,8596832666439;2,59636920186418;-9,57478745657389;1,02067024672537e-21;-29,9484733928667;-19,7708931404211
"MOD_VIG_SWS4";"MACROSOMIA~MOD_VIG+GESTATIONAL_AGE";0,0165358630343225;0,0208894260628475;0,79159010805625;0,428599716618441;-0,0244066597065709;0,0574783857752158
"GESTATIONAL_AGE_SWS2";"MACROSOMIA~MOD_VIG+GESTATIONAL_AGE";0,569775805589086;0,0638704942340164;8,92079844413717;4,62938443136515e-19;0,444591937215641;0,694959673962532
"(Intercept)_SWS5";"MACROSOMIA~MOD_VIG+GESTATIONAL_AGE+SEX";-25,1527078501779;2,61293618573629;-9,6262235516824;6,19650143586737e-22;-30,2739686681225;-20,0314470322333
"MOD_VIG_SWS5";"MACROSOMIA~MOD_VIG+GESTATIONAL_AGE+SEX";0,0152862723935142;0,0212348016761561;0,719868856165427;0,471605744960086;-0,0263331741106026;0,0569057188976309
"GESTATIONAL_AGE_SWS3";"MACROSOMIA~MOD_VIG+GESTATIONAL_AGE+SEX";0,584937648129476;0,0643705702627138;9,0870353601372;1,01776293789852e-19;0,458773648750252;0,7111016475087
"SEX1_SWS1";"MACROSOMIA~MOD_VIG+GESTATIONAL_AGE+SEX";-0,748134091303578;0,141938702063493;-5,27082522544779;1,35811746738144e-07;-1,02632883536039;-0,469939347246771
"(Intercept)_SWS6";"BIRTH_WEIGHT_LGA~MOD_VIG+";-1,40787266052768;0,0723329345232057;-19,4637846481399;2,22714847230802e-84;-1,54964260708925;-1,2661027139661
"MOD_VIG_SWS6";"BIRTH_WEIGHT_LGA~MOD_VIG+";-0,00711334480301709;0,0190267466647399;-0,373860278289165;0,708508270279445;-0,0444050830088748;0,0301783934028407
"(Intercept)_SWS7";"BIRTH_WEIGHT_LGA~MOD_VIG+GESTATIONAL_AGE";-4,94919246746169;1,94456134049413;-2,54514597426073;0,0109232064401996;-8,7604626605591;-1,13792227436427
"MOD_VIG_SWS7";"BIRTH_WEIGHT_LGA~MOD_VIG+GESTATIONAL_AGE";-0,00760219887535536;0,0190524003250077;-0,399015281312187;0,689881944499833;-0,0449442173314097;0,029739819580699
"GESTATIONAL_AGE_SWS4";"BIRTH_WEIGHT_LGA~MOD_VIG+GESTATIONAL_AGE";0,0882560906147069;0,0483815399809266;1,82416869428919;0,0681265728387272;-0,00656998526449391;0,183082166493908
"(Intercept)_SWS8";"BIRTH_WEIGHT_LGA~MOD_VIG+GESTATIONAL_AGE+SEX";-4,96412636105321;1,94387102997117;-2,55373236419231;0,0106575140623077;-8,77404357038748;-1,15420915171894
"MOD_VIG_SWS8";"BIRTH_WEIGHT_LGA~MOD_VIG+GESTATIONAL_AGE+SEX";-0,00779397918901519;0,0190750093962638;-0,40859634861002;0,682835910729052;-0,0451803106104553;0,0295923522324249
"GESTATIONAL_AGE_SWS5";"BIRTH_WEIGHT_LGA~MOD_VIG+GESTATIONAL_AGE+SEX";0,090275208647139;0,0483952036110751;1,86537511801024;0,0621288425455069;-0,00457764745505089;0,185128064749329
"SEX1_SWS2";"BIRTH_WEIGHT_LGA~MOD_VIG+GESTATIONAL_AGE+SEX";-0,139241028067579;0,116543749715671;-1,19475328713279;0,232183436144053;-0,367662580133545;0,0891805239983861
"(Intercept)_SWS9";"BIRTH_WEIGHT~LTPA_DUR+";3514,17205376678;16,397946286621;214,305620493097;0;3482,03266962458;3546,31143790898
"LTPA_DUR_SWS";"BIRTH_WEIGHT~LTPA_DUR+";0,609749208391108;1,43991336089172;0,423462428332146;0,671957905346808;-2,21242911981469;3,4319275365969
"(Intercept)_SWS10";"BIRTH_WEIGHT~LTPA_DUR+GESTATIONAL_AGE";-2261,92809672291;334,652867332667;-6,75902798846903;1,38920559681403e-11;-2917,83566401799;-1606,02052942782
"LTPA_DUR_SWS1";"BIRTH_WEIGHT~LTPA_DUR+GESTATIONAL_AGE";0,772254321090115;1,33892675913832;0,576771145859469;0,564094063853287;-1,85199390475793;3,39650254693816
"GESTATIONAL_AGE_SWS6";"BIRTH_WEIGHT~LTPA_DUR+GESTATIONAL_AGE";144,012818926149;8,33507936768816;17,2779181305016;6,89937585171095e-67;127,676363557198;160,349274295101
"(Intercept)_SWS11";"BIRTH_WEIGHT~LTPA_DUR+GESTATIONAL_AGE+SEX";-2277,55263887928;329,449655388383;-6,91320388905644;4,73828151278981e-12;-2923,26209815964;-1631,84317959891
"LTPA_DUR_SWS2";"BIRTH_WEIGHT~LTPA_DUR+GESTATIONAL_AGE+SEX";0,56920048689701;1,31833908623643;0,431755754524394;0,665918940247037;-2,01469664153784;3,15309761533185
"GESTATIONAL_AGE_SWS7";"BIRTH_WEIGHT~LTPA_DUR+GESTATIONAL_AGE+SEX";146,325152017922;8,21062843918459;17,8214314655376;4,81875014387532e-71;130,23261598668;162,417688049164
"SEX1_SWS3";"BIRTH_WEIGHT~LTPA_DUR+GESTATIONAL_AGE+SEX";-156,493186950106;19,9504830475996;-7,84408009453861;4,36138683799298e-15;-195,595415197578;-117,390958702634
"(Intercept)_SWS12";"MACROSOMIA~LTPA_DUR+";-1,81755193594399;0,0994773340852795;-18,2710157309388;1,4080534467993e-74;-2,0125239280292;-1,62257994385879
"LTPA_DUR_SWS3";"MACROSOMIA~LTPA_DUR+";0,000633146727377928;0,00870870218067051;0,0727027649175139;0,94204264828828;-0,0164355958988217;0,0177018893535776
"(Intercept)_SWS13";"MACROSOMIA~LTPA_DUR+GESTATIONAL_AGE";-24,853026073027;2,59712014855088;-9,56945564759269;1,07470016942498e-21;-29,94328802771;-19,7627641183439
"LTPA_DUR_SWS4";"MACROSOMIA~LTPA_DUR+GESTATIONAL_AGE";0,0010049832489248;0,00891249116797556;0,112761205591532;0,910219875572431;-0,0164631784528386;0,0184731449506882
"GESTATIONAL_AGE_SWS8";"MACROSOMIA~LTPA_DUR+GESTATIONAL_AGE";0,570373984625728;0,0638583899860708;8,93185664013987;4,18918123031517e-19;0,445213840142316;0,69553412910914
"(Intercept)_SWS14";"MACROSOMIA~LTPA_DUR+GESTATIONAL_AGE+SEX";-25,1709082994789;2,61588479852736;-9,6223305833839;6,43561914578353e-22;-30,2979482922983;-20,0438683066594
"LTPA_DUR_SWS5";"MACROSOMIA~LTPA_DUR+GESTATIONAL_AGE+SEX";0,00176549289204881;0,00896691302673479;0,196889708507823;0,843913847465799;-0,0158093336928544;0,019340319476952
"GESTATIONAL_AGE_SWS9";"MACROSOMIA~LTPA_DUR+GESTATIONAL_AGE+SEX";0,585930039010027;0,0643748601114928;9,10184562724077;8,88096048096397e-20;0,459757631681697;0,712102446338357
"SEX1_SWS4";"MACROSOMIA~LTPA_DUR+GESTATIONAL_AGE+SEX";-0,749792419738659;0,141952421446662;-5,28199809554068;1,27782527205504e-07;-1,02801405329237;-0,471570786184949
"(Intercept)_SWS15";"BIRTH_WEIGHT_LGA~LTPA_DUR+";-1,40324755321515;0,0873875922782317;-16,0577436296377;5,04574995250401e-58;-1,57452408677615;-1,23197101965415
"LTPA_DUR_SWS6";"BIRTH_WEIGHT_LGA~LTPA_DUR+";-0,00247003523097115;0,00775186694049313;-0,31863746500453;0,750001440153513;-0,0176634152472844;0,0127233447853421
"(Intercept)_SWS16";"BIRTH_WEIGHT_LGA~LTPA_DUR+GESTATIONAL_AGE";-4,93171715602712;1,94588674239443;-2,53443175729673;0,0112629862545143;-8,74558508911416;-1,11784922294007
"LTPA_DUR_SWS7";"BIRTH_WEIGHT_LGA~LTPA_DUR+GESTATIONAL_AGE";-0,0023814135976158;0,00775556025330475;-0,307058873870659;0,758798560376499;-0,0175820323740234;0,0128192051787918
"GESTATIONAL_AGE_SWS10";"BIRTH_WEIGHT_LGA~LTPA_DUR+GESTATIONAL_AGE";0,0878893002321313;0,0483743708505874;1,81685670917752;0,0692390568379887;-0,00692272440980421;0,182701324874067
"(Intercept)_SWS17";"BIRTH_WEIGHT_LGA~LTPA_DUR+GESTATIONAL_AGE+SEX";-4,94268080596037;1,94544635899821;-2,54064101181672;0,01106494644748;-8,75568560345144;-1,1296760084693
"LTPA_DUR_SWS8";"BIRTH_WEIGHT_LGA~LTPA_DUR+GESTATIONAL_AGE+SEX";-0,00251755393197667;0,00775965616592061;-0,324441428607808;0,745603859030497;-0,0177262005495952;0,0126910926856419
"GESTATIONAL_AGE_SWS11";"BIRTH_WEIGHT_LGA~LTPA_DUR+GESTATIONAL_AGE+SEX";0,0898293373636718;0,0483860987921097;1,85651126265878;0,0633807191925403;-0,00500567362126011;0,184664348348604
"SEX1_SWS5";"BIRTH_WEIGHT_LGA~LTPA_DUR+GESTATIONAL_AGE+SEX";-0,13939864593727;0,116544718877218;-1,19609577576938;0,231659185899449;-0,367822097524962;0,0890248056504216
"(Intercept)_SWS18";"BIRTH_WEIGHT~LTPA_EE+";3517,49239651929;16,5863234237863;212,07185623035;0;3484,98379997273;3550,00099306584
"LTPA_EE_SWS";"BIRTH_WEIGHT~LTPA_EE+";0,0782354699229699;0,522437835731;0,149750773340338;0,88096124846482;-0,945723872270843;1,10219481211678
"(Intercept)_SWS19";"BIRTH_WEIGHT~LTPA_EE+GESTATIONAL_AGE";-2255,04746340362;334,562326996575;-6,7402910651883;1,58069655415619e-11;-2910,77757490082;-1599,31735190642
"LTPA_EE_SWS1";"BIRTH_WEIGHT~LTPA_EE+GESTATIONAL_AGE";0,0488559387231783;0,485809471509467;0,100566048190409;0,919894949646122;-0,903313128783814;1,00102500623017
"GESTATIONAL_AGE_SWS12";"BIRTH_WEIGHT~LTPA_EE+GESTATIONAL_AGE";143,976113788522;8,33563263292939;17,2723679327894;7,5960667082656e-67;127,638574039624;160,313653537421
"(Intercept)_SWS20";"BIRTH_WEIGHT~LTPA_EE+GESTATIONAL_AGE+SEX";-2271,19050108182;329,348887979118;-6,89600172940563;5,3486544376076e-12;-2916,7024598692;-1625,67854229443
"LTPA_EE_SWS2";"BIRTH_WEIGHT~LTPA_EE+GESTATIONAL_AGE+SEX";-0,0248720470019257;0,478321997006786;-0,0519985431520365;0,958529854241483;-0,962365934148502;0,912621840144651
"GESTATIONAL_AGE_SWS13";"BIRTH_WEIGHT~LTPA_EE+GESTATIONAL_AGE+SEX";146,304566288975;8,21093479238565;17,8182594294439;5,09987833246582e-71;130,211429816492;162,397702761458
"SEX1_SWS6";"BIRTH_WEIGHT~LTPA_EE+GESTATIONAL_AGE+SEX";-156,682684484076;19,9514454065775;-7,85319967005607;4,0555522816404e-15;-195,786798920485;-117,578570047667
"(Intercept)_SWS21";"MACROSOMIA~LTPA_EE+";-1,86260664819886;0,100889317880544;-18,4618816672369;4,1850452121045e-76;-2,06034607766954;-1,66486721872818
"LTPA_EE_SWS3";"MACROSOMIA~LTPA_EE+";0,00207750302725388;0,00309928657410889;0,670316531749314;0,502656030740916;-0,00399698703576807;0,00815199309027584
"(Intercept)_SWS22";"MACROSOMIA~LTPA_EE+GESTATIONAL_AGE";-24,8834564093858;2,59704825484221;-9,58143783543124;9,5703193300308e-22;-29,9735774549891;-19,7933353637825
"LTPA_EE_SWS4";"MACROSOMIA~LTPA_EE+GESTATIONAL_AGE";0,00196110269607405;0,00317105114750214;0,618439313922396;0,536285789450279;-0,00425404334616456;0,00817624873831266
"GESTATIONAL_AGE_SWS14";"MACROSOMIA~LTPA_EE+GESTATIONAL_AGE";0,570160757917465;0,0638648579394168;8,92761334344982;4,35298045914453e-19;0,444987936478441;0,695333579356489
"(Intercept)_SWS23";"MACROSOMIA~LTPA_EE+GESTATIONAL_AGE+SEX";-25,2025469585984;2,61465356955881;-9,63896221358727;5,47385504925389e-22;-30,3271737869828;-20,0779201302141
"LTPA_EE_SWS5";"MACROSOMIA~LTPA_EE+GESTATIONAL_AGE+SEX";0,00200342169810204;0,00319480074754775;0,627088152411326;0,530601452784596;-0,00425827270487319;0,00826511610107728
"GESTATIONAL_AGE_SWS15";"MACROSOMIA~LTPA_EE+GESTATIONAL_AGE+SEX";0,585877290595013;0,0643668247196849;9,10216238173137;8,85509151259771e-20;0,459720632345228;0,712033948844798
"SEX1_SWS7";"MACROSOMIA~LTPA_EE+GESTATIONAL_AGE+SEX";-0,749628548489523;0,141956727697485;-5,28068349171172;1,28702856450526e-07;-1,02785862213975;-0,471398474839294
"(Intercept)_SWS24";"BIRTH_WEIGHT_LGA~LTPA_EE+";-1,4097062078711;0,0883377511912956;-15,9581400800931;2,50073213640915e-57;-1,5828450186813;-1,2365673970609
"LTPA_EE_SWS6";"BIRTH_WEIGHT_LGA~LTPA_EE+";-0,00060631464094644;0,00280007505331583;-0,216535139023665;0,828570637815302;-0,00609436089945454;0,00488173161756166
"(Intercept)_SWS25";"BIRTH_WEIGHT_LGA~LTPA_EE+GESTATIONAL_AGE";-4,94242114150424;1,9451975506961;-2,54083249268721;0,0110588887792579;-8,75493828368413;-1,12990399932435
"LTPA_EE_SWS7";"BIRTH_WEIGHT_LGA~LTPA_EE+GESTATIONAL_AGE";-0,000627776011315133;0,00280124774225099;-0,224105851776849;0,822674939223567;-0,00611812069790121;0,00486256867527094
"GESTATIONAL_AGE_SWS16";"BIRTH_WEIGHT_LGA~LTPA_EE+GESTATIONAL_AGE";0,0880265559710773;0,048373224004281;1,81973721584666;0,0687990329540312;-0,00678322089340186;0,182836332835557
"(Intercept)_SWS26";"BIRTH_WEIGHT_LGA~LTPA_EE+GESTATIONAL_AGE+SEX";-4,95474990469234;1,94462013151153;-2,54792688011569;0,010836518174758;-8,76613532606648;-1,14336448331819
"LTPA_EE_SWS8";"BIRTH_WEIGHT_LGA~LTPA_EE+GESTATIONAL_AGE+SEX";-0,000684065856139373;0,00280256923676969;-0,244085265464429;0,807164783938243;-0,00617700062438787;0,00480886891210912
"GESTATIONAL_AGE_SWS17";"BIRTH_WEIGHT_LGA~LTPA_EE+GESTATIONAL_AGE+SEX";0,0900043752687076;0,0483847331889135;1,86018128729354;0,0628598816165059;-0,00482795918314277;0,184836709720558
"SEX1_SWS8";"BIRTH_WEIGHT_LGA~LTPA_EE+GESTATIONAL_AGE+SEX";-0,139322812965519;0,116549465962718;-1,19539640799458;0,23193218842495;-0,367755568669823;0,0891099427387838
